movie_id,title,genres,movie_idx,genres_clean
3484,"Skulls, The (2000)",Thriller,2855,Thriller
3486,Devil Girl From Mars (1954),Sci-Fi,2856,Sci-Fi
3487,"Dorado, El (1967)",Western,2857,Western
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,2858,Horror Sci-Fi
3489,Hook (1991),Adventure|Fantasy,2859,Adventure Fantasy
3490,Horror Express (1972),Horror,2860,Horror
3491,My Chauffeur (1986),Comedy,2861,Comedy
3492,"Son of the Sheik, The (1926)",Adventure,2862,Adventure
3494,True Grit (1969),Adventure|Western,2863,Adventure Western
3495,Roadside Prophets (1992),Comedy|Drama,2864,Comedy Drama
3496,Madame Sousatzka (1988),Drama,2865,Drama
3497,Max Dugan Returns (1983),Comedy,2866,Comedy
3498,Midnight Express (1978),Drama,2867,Drama
3499,Misery (1990),Horror,2868,Horror
3500,Mr. Saturday Night (1992),Comedy|Drama,2869,Comedy Drama
3501,Murphy's Romance (1985),Comedy|Romance,2870,Comedy Romance
3502,My Life (1993),Drama,2871,Drama
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,2872,Drama Sci-Fi
3504,Network (1976),Comedy|Drama,2873,Comedy Drama
3505,No Way Out (1987),Thriller,2874,Thriller
3506,North Dallas Forty (1979),Comedy|Drama,2875,Comedy Drama
3507,"Odd Couple, The (1968)",Comedy,2876,Comedy
3508,"Outlaw Josey Wales, The (1976)",Western,2877,Western
3509,Black and White (1999),Drama,2878,Drama
3510,Frequency (2000),Drama|Thriller,2879,Drama Thriller
3511,Ready to Rumble (2000),Comedy,2880,Comedy
3512,Return to Me (2000),Drama|Romance,2881,Drama Romance
3513,Rules of Engagement (2000),Drama|Thriller,2882,Drama Thriller
3514,Joe Gould's Secret (2000),Drama,2883,Drama
3515,Me Myself I (2000),Comedy,2884,Comedy
3516,"Bell, Book and Candle (1958)",Comedy|Romance,2885,Comedy Romance
3518,"End of Violence, The (1997)",Drama|Thriller,2886,Drama Thriller
3519,Force 10 from Navarone (1978),Action|War,2887,Action War
3520,How to Stuff a Wild Bikini (1965),Comedy,2888,Comedy
3521,Mystery Train (1989),Comedy|Crime|Drama,2889,Comedy Crime Drama
3524,Arthur (1981),Comedy|Romance,2890,Comedy Romance
3525,Bachelor Party (1984),Comedy,2891,Comedy
3526,Parenthood (1989),Comedy|Drama,2892,Comedy Drama
3527,Predator (1987),Action|Sci-Fi|Thriller,2893,Action Sci-Fi Thriller
3528,"Prince of Tides, The (1991)",Drama|Romance,2894,Drama Romance
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,2895,Crime Thriller
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,2896,Comedy Drama Romance
3532,Freedom for Us (À nous la liberté ) (1931),Comedy,2897,Comedy
3534,28 Days (2000),Comedy,2898,Comedy
3535,American Psycho (2000),Comedy|Horror|Thriller,2899,Comedy Horror Thriller
3536,Keeping the Faith (2000),Comedy|Romance,2900,Comedy Romance
3537,Where the Money Is (2000),Comedy|Drama,2901,Comedy Drama
3538,East is East (1999),Comedy,2902,Comedy
3539,"Filth and the Fury, The (2000)",Documentary,2903,Documentary
3540,Passion of Mind (1999),Romance|Thriller,2904,Romance Thriller
3543,Diner (1982),Comedy|Drama,2905,Comedy Drama
3544,Shakes the Clown (1991),Comedy,2906,Comedy
3545,Cabaret (1972),Musical|War,2907,Musical War
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,2908,Drama Thriller
3547,Prick Up Your Ears (1987),Drama,2909,Drama
3548,Auntie Mame (1958),Comedy|Drama,2910,Comedy Drama
3549,Guys and Dolls (1955),Musical,2911,Musical
3550,"Hunger, The (1983)",Horror,2912,Horror
3551,Marathon Man (1976),Thriller,2913,Thriller
3552,Caddyshack (1980),Comedy,2914,Comedy
3553,Gossip (2000),Drama|Thriller,2915,Drama Thriller
3554,Love and Basketball (2000),Drama|Romance,2916,Drama Romance
3555,U-571 (2000),Action|Thriller,2917,Action Thriller
3556,"Virgin Suicides, The (1999)",Comedy|Drama,2918,Comedy Drama
3557,Jennifer 8 (1992),Thriller,2919,Thriller
3559,Limelight (1952),Drama,2920,Drama
3562,Committed (2000),Comedy|Drama,2921,Comedy Drama
3563,"Crow: Salvation, The (2000)",Action|Horror,2922,Action Horror
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,2923,Children's Comedy
3565,Where the Heart Is (2000),Comedy|Drama,2924,Comedy Drama
3566,"Big Kahuna, The (2000)",Comedy|Drama,2925,Comedy Drama
3567,Bossa Nova (1999),Comedy,2926,Comedy
3568,Smiling Fish and Goat on Fire (1999),Drama,2927,Drama
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,2928,Comedy Drama
3570,"Last September, The (1999)",Drama,2929,Drama
3571,Time Code (2000),Drama,2930,Drama
3572,Carnosaur (1993),Horror|Sci-Fi,2931,Horror Sci-Fi
3573,Carnosaur 2 (1995),Horror|Sci-Fi,2932,Horror Sci-Fi
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,2933,Horror Sci-Fi
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,2934,Action Horror Sci-Fi
3577,Two Moon Juction (1988),Drama,2935,Drama
3578,Gladiator (2000),Action|Drama,2936,Action Drama
3579,I Dreamed of Africa (2000),Drama,2937,Drama
3580,Up at the Villa (2000),Drama,2938,Drama
3581,Human Traffic (1999),Drama,2939,Drama
3584,Breathless (1983),Action|Drama|Romance|Thriller,2940,Action Drama Romance Thriller
3585,"Great Locomotive Chase, The (1956)",Adventure|War,2941,Adventure War
3586,"Idolmaker, The (1980)",Drama,2942,Drama
3587,Inferno (1980),Horror,2943,Horror
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,2944,Crime Drama
3590,"Lords of Flatbush, The (1974)",Comedy,2945,Comedy
3591,Mr. Mom (1983),Comedy|Drama,2946,Comedy Drama
3593,Battlefield Earth (2000),Action|Sci-Fi,2947,Action Sci-Fi
3594,Center Stage (2000),Drama,2948,Drama
3596,Screwed (2000),Comedy,2949,Comedy
3597,Whipped (2000),Comedy,2950,Comedy
3598,Hamlet (2000),Drama,2951,Drama
3599,Anchors Aweigh (1945),Comedy|Musical,2952,Comedy Musical
3600,Blue Hawaii (1961),Comedy|Musical,2953,Comedy Musical
3602,G. I. Blues (1960),Musical,2954,Musical
3604,Gypsy (1962),Musical,2955,Musical
3605,King Creole (1958),Drama|Musical,2956,Drama Musical
3606,On the Town (1949),Musical,2957,Musical
3608,Pee-wee's Big Adventure (1985),Comedy,2958,Comedy
3610,Roustabout (1964),Musical,2959,Musical
3611,Saludos Amigos (1943),Animation|Children's|Comedy,2960,Animation Children's Comedy
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,2961,Adventure Musical Romance
3613,Things Change (1988),Comedy,2962,Comedy
3614,Honeymoon in Vegas (1992),Comedy|Romance,2963,Comedy Romance
3615,Dinosaur (2000),Animation|Children's,2964,Animation Children's
3616,Loser (2000),Comedy|Romance,2965,Comedy Romance
3617,Road Trip (2000),Comedy,2966,Comedy
3618,Small Time Crooks (2000),Comedy,2967,Comedy
3619,"Hollywood Knights, The (1980)",Comedy,2968,Comedy
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,2969,Comedy Drama
3622,"Twelve Chairs, The (1970)",Comedy,2970,Comedy
3623,Mission: Impossible 2 (2000),Action|Thriller,2971,Action Thriller
3624,Shanghai Noon (2000),Action,2972,Action
3625,Better Living Through Circuitry (1999),Documentary,2973,Documentary
3626,8 1/2 Women (1999),Comedy,2974,Comedy
3627,Carnival of Souls (1962),Horror|Thriller,2975,Horror Thriller
3628,Flying Tigers (1942),Action|Drama|War,2976,Action Drama War
3629,"Gold Rush, The (1925)",Comedy,2977,Comedy
3632,Monsieur Verdoux (1947),Comedy,2978,Comedy
3633,On Her Majesty's Secret Service (1969),Action,2979,Action
3634,Seven Days in May (1964),Thriller,2980,Thriller
3635,"Spy Who Loved Me, The (1977)",Action,2981,Action
3637,Vagabond (Sans toit ni loi) (1985),Drama,2982,Drama
3638,Moonraker (1979),Action|Romance|Sci-Fi,2983,Action Romance Sci-Fi
3639,"Man with the Golden Gun, The (1974)",Action,2984,Action
3640,"King in New York, A (1957)",Comedy|Drama,2985,Comedy Drama
3642,In Old California (1942),Western,2986,Western
3643,"Fighting Seabees, The (1944)",Action|Drama|War,2987,Action Drama War
3644,Dark Command (1940),Western,2988,Western
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,2989,Drama
3646,Big Momma's House (2000),Comedy,2990,Comedy
3649,American Gigolo (1980),Drama,2991,Drama
3653,"Endless Summer, The (1966)",Documentary,2992,Documentary
3654,"Guns of Navarone, The (1961)",Action|Drama|War,2993,Action Drama War
3655,Blow-Out (La Grande Bouffe) (1973),Drama,2994,Drama
3658,Quatermass and the Pit (1967),Sci-Fi,2995,Sci-Fi
3659,Quatermass II (1957),Sci-Fi|Thriller,2996,Sci-Fi Thriller
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,2997,Horror Sci-Fi Thriller
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,2998,Horror Sci-Fi Thriller
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,2999,Horror Sci-Fi Thriller
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,3000,Horror Sci-Fi Thriller
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,3001,Horror Sci-Fi Thriller
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,3002,Horror Sci-Fi Thriller
3667,Rent-A-Cop (1988),Action|Comedy,3003,Action Comedy
3668,Romeo and Juliet (1968),Drama|Romance,3004,Drama Romance
3669,Stay Tuned (1992),Comedy,3005,Comedy
3670,"Story of G.I. Joe, The (1945)",War,3006,War
3671,Blazing Saddles (1974),Comedy|Western,3007,Comedy Western
3672,Benji (1974),Adventure|Children's,3008,Adventure Children's
3673,Benji the Hunted (1987),Adventure|Children's,3009,Adventure Children's
3674,For the Love of Benji (1977),Adventure|Children's,3010,Adventure Children's
3675,White Christmas (1954),Musical,3011,Musical
3676,Eraserhead (1977),Drama|Horror,3012,Drama Horror
3677,Baraka (1992),Documentary,3013,Documentary
3678,"Man with the Golden Arm, The (1955)",Drama,3014,Drama
3679,"Decline of Western Civilization, The (1981)",Documentary,3015,Documentary
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,3016,Documentary
3681,For a Few Dollars More (1965),Western,3017,Western
3682,Magnum Force (1973),Western,3018,Western
3683,Blood Simple (1984),Drama|Film-Noir,3019,Drama Film-Noir
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,3020,Drama Romance
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,3021,Comedy Drama Romance
3686,Flatliners (1990),Thriller,3022,Thriller
3688,Porky's (1981),Comedy,3023,Comedy
3689,Porky's II: The Next Day (1983),Comedy,3024,Comedy
3690,Porky's Revenge (1985),Comedy,3025,Comedy
3691,Private School (1983),Comedy,3026,Comedy
3692,Class of Nuke 'Em High (1986),Comedy|Horror,3027,Comedy Horror
3693,"Toxic Avenger, The (1985)",Comedy|Horror,3028,Comedy Horror
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,3029,Comedy Horror
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,3030,Comedy Horror
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,3031,Comedy Horror Sci-Fi
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,3032,Action Sci-Fi Thriller
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,3033,Action Adventure Sci-Fi
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,3034,Adventure Drama Romance Sci-Fi
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,3035,Drama Sci-Fi
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,3036,Crime Drama Sci-Fi
3702,Mad Max (1979),Action|Sci-Fi,3037,Action Sci-Fi
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,3038,Action Sci-Fi
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,3039,Action Sci-Fi
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,3040,Action Adventure Romance Thriller
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,3041,Film-Noir Mystery Thriller
3707,Nine 1/2 Weeks (1986),Drama,3042,Drama
3708,Firestarter (1984),Horror|Thriller,3043,Horror Thriller
3709,Sleepwalkers (1992),Horror,3044,Horror
3710,Action Jackson (1988),Action|Comedy,3045,Action Comedy
3711,Sarafina! (1992),Drama,3046,Drama
3712,Soapdish (1991),Comedy,3047,Comedy
3713,"Long Walk Home, The (1990)",Drama,3048,Drama
3714,Clara's Heart (1988),Drama,3049,Drama
3715,Burglar (1987),Comedy,3050,Comedy
3716,Fatal Beauty (1987),Action|Crime,3051,Action Crime
3717,Gone in 60 Seconds (2000),Action|Crime,3052,Action Crime
3718,American Pimp (1999),Documentary,3053,Documentary
3719,Love's Labour's Lost (2000),Comedy|Romance,3054,Comedy Romance
3720,Sunshine (1999),Drama,3055,Drama
3721,Trixie (1999),Comedy,3056,Comedy
3723,Hamlet (1990),Drama,3057,Drama
3724,Coming Home (1978),Drama|War,3058,Drama War
3725,American Pop (1981),Animation|Musical,3059,Animation Musical
3726,Assault on Precinct 13 (1976),Action|Thriller,3060,Action Thriller
3727,Near Dark (1987),Comedy|Horror,3061,Comedy Horror
3728,One False Move (1991),Thriller,3062,Thriller
3729,Shaft (1971),Action|Crime,3063,Action Crime
3730,"Conversation, The (1974)",Drama|Mystery,3064,Drama Mystery
3731,Cutter's Way (1981),Drama|Thriller,3065,Drama Thriller
3732,"Fury, The (1978)",Horror,3066,Horror
3733,"Paper Chase, The (1973)",Drama,3067,Drama
3734,Prince of the City (1981),Drama,3068,Drama
3735,Serpico (1973),Crime|Drama,3069,Crime Drama
3736,"Big Carnival, The (1951)",Drama,3070,Drama
3737,Lonely Are the Brave (1962),Drama|Western,3071,Drama Western
3738,"Sugarland Express, The (1974)",Drama,3072,Drama
3739,Trouble in Paradise (1932),Comedy|Romance,3073,Comedy Romance
3740,Big Trouble in Little China (1986),Action|Comedy,3074,Action Comedy
3741,Badlands (1973),Crime|Drama,3075,Crime Drama
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,3076,Drama War
3743,Boys and Girls (2000),Comedy|Romance,3077,Comedy Romance
3744,Shaft (2000),Action|Crime,3078,Action Crime
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,3079,Adventure Animation Sci-Fi
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,3080,Drama War
3747,Jesus' Son (1999),Drama,3081,Drama
3749,Time Regained (Le Temps Retrouvé) (1999),Drama,3082,Drama
3751,Chicken Run (2000),Animation|Children's|Comedy,3083,Animation Children's Comedy
3752,"Me, Myself and Irene (2000)",Comedy,3084,Comedy
3753,"Patriot, The (2000)",Action|Drama|War,3085,Action Drama War
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,3086,Animation Children's Comedy
3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,3087,Action Adventure Thriller
3756,"Golden Bowl, The (2000)",Drama,3088,Drama
3757,Asylum (1972),Horror,3089,Horror
3758,Communion (1989),Drama|Sci-Fi|Thriller,3090,Drama Sci-Fi Thriller
3759,Fun and Fancy Free (1947),Animation|Children's|Musical,3091,Animation Children's Musical
3760,"Kentucky Fried Movie, The (1977)",Comedy,3092,Comedy
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,3093,Crime Drama
3763,F/X (1986),Action|Crime|Thriller,3094,Action Crime Thriller
3764,F/X 2 (1992),Action|Crime|Thriller,3095,Action Crime Thriller
3765,"Hot Spot, The (1990)",Drama|Romance,3096,Drama Romance
3766,Missing in Action (1984),Action|War,3097,Action War
3767,Missing in Action 2: The Beginning (1985),Action|War,3098,Action War
3768,Braddock: Missing in Action III (1988),Action|War,3099,Action War
3769,Thunderbolt and Lightfoot (1974),Action,3100,Action
3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,3101,Adventure Crime Sci-Fi Thriller
3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,3102,Action Adventure
3773,House Party (1990),Comedy,3103,Comedy
3774,House Party 2 (1991),Comedy,3104,Comedy
3775,Make Mine Music (1946),Animation|Children's|Musical,3105,Animation Children's Musical
3776,Melody Time (1948),Animation|Children's|Musical,3106,Animation Children's Musical
3777,Nekromantik (1987),Comedy|Horror,3107,Comedy Horror
3780,Rocketship X-M (1950),Sci-Fi,3108,Sci-Fi
3781,Shaft in Africa (1973),Action|Crime,3109,Action Crime
3782,Shaft's Big Score! (1972),Action|Crime,3110,Action Crime
3783,Croupier (1998),Crime|Drama,3111,Crime Drama
3784,"Kid, The (2000)",Comedy,3112,Comedy
3785,Scary Movie (2000),Comedy|Horror,3113,Comedy Horror
3786,But I'm a Cheerleader (1999),Comedy,3114,Comedy
3787,Shower (Xizhao) (1999),Comedy,3115,Comedy
3788,Blowup (1966),Drama|Mystery,3116,Drama Mystery
3789,"Pawnbroker, The (1965)",Drama,3117,Drama
3790,Groove (2000),Drama,3118,Drama
3791,Footloose (1984),Drama,3119,Drama
3792,Duel in the Sun (1946),Western,3120,Western
3793,X-Men (2000),Action|Sci-Fi,3121,Action Sci-Fi
3794,Chuck & Buck (2000),Comedy|Drama,3122,Comedy Drama
3795,"Five Senses, The (1999)",Drama,3123,Drama
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,3124,Romance Thriller
3797,"In Crowd, The (2000)",Thriller,3125,Thriller
3798,What Lies Beneath (2000),Thriller,3126,Thriller
3799,Pokémon the Movie 2000 (2000),Animation|Children's,3127,Animation Children's
3801,Anatomy of a Murder (1959),Drama|Mystery,3128,Drama Mystery
3802,Freejack (1992),Action|Sci-Fi,3129,Action Sci-Fi
3804,H.O.T.S. (1979),Comedy,3130,Comedy
3805,Knightriders (1981),Action|Adventure|Drama,3131,Action Adventure Drama
3806,MacKenna's Gold (1969),Western,3132,Western
3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure,3133,Action Adventure
3808,Two Women (La Ciociara) (1961),Drama|War,3134,Drama War
3809,What About Bob? (1991),Comedy,3135,Comedy
3810,White Sands (1992),Drama|Thriller,3136,Drama Thriller
3811,Breaker Morant (1980),Drama|War,3137,Drama War
3812,Everything You Always Wanted to Know About Sex (1972),Comedy,3138,Comedy
3813,Interiors (1978),Drama,3139,Drama
3814,Love and Death (1975),Comedy,3140,Comedy
3816,"Official Story, The (La Historia Oficial) (1985)",Drama,3141,Drama
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,3142,Comedy Drama
3819,Tampopo (1986),Comedy,3143,Comedy
3820,Thomas and the Magic Railroad (2000),Children's,3144,Children's
3821,Nutty Professor II: The Klumps (2000),Comedy,3145,Comedy
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,3146,Drama Romance
3823,Wonderland (1999),Drama,3147,Drama
3824,Autumn in New York (2000),Drama|Romance,3148,Drama Romance
3825,Coyote Ugly (2000),Drama,3149,Drama
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,3150,Horror Sci-Fi Thriller
3827,Space Cowboys (2000),Action|Sci-Fi,3151,Action Sci-Fi
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,3152,Comedy Horror Thriller
3831,Saving Grace (2000),Comedy,3153,Comedy
3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,3154,Horror
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,3155,Horror Sci-Fi
3834,Bronco Billy (1980),Adventure|Drama|Romance,3156,Adventure Drama Romance
3835,"Crush, The (1993)",Thriller,3157,Thriller
3836,Kelly's Heroes (1970),Action|Comedy|War,3158,Action Comedy War
3837,Phantasm II (1988),Horror,3159,Horror
3838,Phantasm III: Lord of the Dead (1994),Horror,3160,Horror
3839,Phantasm IV: Oblivion (1998),Horror,3161,Horror
3840,Pumpkinhead (1988),Horror,3162,Horror
3841,Air America (1990),Action|Comedy,3163,Action Comedy
3843,Sleepaway Camp (1983),Horror,3164,Horror
3844,Steel Magnolias (1989),Drama,3165,Drama
3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,3166,Drama
3846,Easy Money (1983),Comedy,3167,Comedy
3847,"Ilsa, She Wolf of the SS (1974)",Horror,3168,Horror
3848,Silent Fall (1994),Drama|Thriller,3169,Drama Thriller
3849,"Spiral Staircase, The (1946)",Thriller,3170,Thriller
3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,3171,Crime Thriller
3851,I'm the One That I Want (2000),Comedy,3172,Comedy
3852,"Tao of Steve, The (2000)",Comedy,3173,Comedy
3853,"Tic Code, The (1998)",Drama,3174,Drama
3854,Aimée & Jaguar (1999),Drama|Romance,3175,Drama Romance
3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,3176,Drama Romance
3857,Bless the Child (2000),Thriller,3177,Thriller
3858,Cecil B. Demented (2000),Comedy,3178,Comedy
3859,"Eyes of Tammy Faye, The (2000)",Documentary,3179,Documentary
3860,"Opportunists, The (1999)",Crime,3180,Crime
3861,"Replacements, The (2000)",Comedy,3181,Comedy
3862,About Adam (2000),Comedy,3182,Comedy
3863,"Cell, The (2000)",Sci-Fi|Thriller,3183,Sci-Fi Thriller
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,3184,Action Adventure Sci-Fi
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,3185,Comedy Documentary
